ticker6,name,market_cap,sma5,sma20,sma60,high20,prev_close,rsi14,vol_median20,macd_state,chg5d_pct
029780,삼성카드,5393231376050.0,47230.0,48157.5,48191.67,51700.0,46950.0,44.92,90780.0,bearish,-6.47
271560,오리온,5245470167600.0,133100.0,131467.54,132096.12,138387.81,133500.0,53.97,102916.0,bullish,2.69
036570,NC,5181337291000.0,228600.0,232600.0,254625.0,258500.0,232000.0,46.9,84786.0,bullish,-0.22
175330,JB금융지주,5045415339200.0,26800.0,26777.5,25819.17,28750.0,27100.0,52.46,447529.0,bearish,-5.74
001440,대한전선,4997811198000.0,23060.0,27272.5,39715.83,32250.0,23950.0,39.28,2038859.0,bearish,-15.96
128940,한미약품,4842554598000.0,337400.0,376625.0,417991.67,430000.0,345500.0,41.86,86594.0,bearish,-11.52
353200,대덕전자,4832975265000.0,88040.0,111710.0,136588.33,143200.0,96700.0,41.51,1137544.0,bearish,-11.61
034220,LG디스플레이,4765000000000.0,8896.0,10034.5,12352.67,11240.0,9160.0,36.93,4370466.0,bearish,-5.18
088980,맥쿼리인프라,4731749290840.0,9980.0,10054.0,10374.61,10230.0,9880.0,40.11,1309800.0,bullish,-1.1
138930,BNK금융지주,4689041468630.0,15458.0,17380.5,17308.64,18610.0,15090.0,33.03,861322.0,bearish,-16.72
062040,산일전기,4681163465000.0,136640.0,166525.0,223091.67,207000.0,145600.0,39.29,205887.0,bearish,-12.5
009830,한화솔루션,4606719964800.0,24120.0,28147.5,35298.69,32000.0,24800.0,38.26,2727363.0,bearish,-5.34
028300,HLB,4575358960050.0,30620.0,34840.0,45379.17,52200.0,30900.0,39.41,1010822.0,bullish,-1.75
005385,현대차우,4574828160000.0,187220.0,197290.0,232330.9,222500.0,197000.0,46.12,124230.0,bullish,0.46
454910,두산로보틱스,4440168630000.0,59860.0,67320.0,93975.0,82500.0,64400.0,41.73,577136.0,bullish,-2.72
051900,LG생활건강,4365364954500.0,276200.0,254425.0,249483.33,292000.0,283500.0,68.01,48322.0,bullish,10.74
000500,가온전선,4362419425500.0,130320.0,197250.0,204001.85,283000.0,135600.0,39.59,161696.0,bearish,-25.74
010060,OCI홀딩스,4200802200000.0,183440.0,197465.0,257288.33,250000.0,196900.0,46.61,228390.0,bullish,-4.42
087010,펩트론,4052555430000.0,138600.0,131500.0,202543.33,187700.0,166100.0,55.03,209638.0,bullish,28.86
004170,신세계,4018924515500.0,426900.0,546025.0,592013.21,690000.0,405500.0,30.96,97496.0,bearish,-21.57
111770,영원무역,3952582945600.0,88080.0,86165.0,81906.67,89400.0,87900.0,57.89,70594.0,bullish,1.27
000250,삼천당제약,3924435065600.0,140760.0,172765.0,259096.67,239000.0,158300.0,42.34,199244.0,golden_cross,5.96
011790,SKC,3873627073800.0,69220.0,82785.0,116008.33,101000.0,72800.0,37.66,231355.0,golden_cross,-10.67
001040,CJ,3851363736000.0,126900.0,134975.0,163543.33,153600.0,131100.0,40.03,118766.0,bullish,-2.09
039030,이오테크닉스,3806740950000.0,269400.0,325250.0,427750.0,397500.0,292000.0,41.1,124536.0,bearish,-5.5
052690,한전기술,3783780000000.0,86160.0,93445.0,119623.33,106900.0,90700.0,43.24,121234.0,bullish,-6.59
088350,한화생명,3743364300000.0,4245.0,4398.5,4795.25,4650.0,4235.0,43.73,2355006.0,bullish,-7.03
000990,DB하이텍,3697889980000.0,78980.0,102300.0,144420.0,121900.0,80900.0,34.21,437262.0,bearish,-18.03
319660,피에스케이,3649805964000.0,119380.0,157745.0,144338.33,204500.0,125500.0,41.6,672168.0,bearish,-14.04
004020,현대제철,3529641013250.0,25320.0,26437.5,32920.0,28400.0,24800.0,38.58,540370.0,bullish,-10.63
018880,한온시스템,3458504800240.0,3267.0,3483.0,4259.67,3790.0,3250.0,39.15,5100344.0,bullish,-9.6
214370,케어젠,3453874500000.0,53740.0,58965.0,74109.45,68200.0,58900.0,46.6,82464.0,golden_cross,-1.34
108490,로보티즈,3408689010000.0,182340.0,199955.0,267551.67,225500.0,215500.0,50.16,170034.0,golden_cross,7.21
002380,KCC,3407083264000.0,368984.11,416548.4,491570.99,483624.12,370500.0,37.56,23336.0,bearish,-10.9
082740,한화엔진,3400471036500.0,39560.0,44902.5,56650.0,52900.0,38000.0,35.83,831750.0,bearish,-20.0
023530,롯데쇼핑,3244720198500.0,117220.0,138510.0,158179.57,174600.0,116300.0,32.08,131300.0,bearish,-9.98
145020,휴젤,3228914634000.0,232600.0,235825.0,250675.0,248000.0,239000.0,49.67,38267.0,golden_cross,-1.65
251270,넷마블,3220028640300.0,37550.0,37162.5,39760.83,39250.0,38300.0,52.57,162767.0,bullish,2.54
066970,엘앤에프,3152952650000.0,70040.0,85870.0,123966.67,103400.0,72700.0,34.16,318932.0,golden_cross,-10.8
036460,한국가스공사,3147873300000.0,34130.0,33312.5,34643.33,35100.0,34300.0,54.35,149090.0,bullish,-2.28
001450,현대해상,3137135600000.0,37970.0,37845.0,36492.5,40350.0,37300.0,49.1,458897.0,bearish,-6.16
035250,강원랜드,3102137250000.0,14520.0,14517.0,15013.67,15080.0,14540.0,48.27,444426.0,bullish,0.35
440110,파두,3101872571300.0,56420.0,67645.0,89866.67,79900.0,63300.0,44.03,678086.0,bearish,-2.47
022100,포스코DX,3086304998700.0,18203.56,18938.55,25528.78,20977.33,19230.0,45.16,343730.0,bullish,-1.25
028670,팬오션,3014972047680.0,5072.0,5124.5,5277.42,5470.0,4935.0,45.85,1865468.0,bullish,-5.82
483650,달바글로벌,2992292642500.0,239800.0,224080.0,217788.33,265000.0,223500.0,49.06,153397.0,bearish,-13.87
031210,서울보증보험,2970908994900.0,42140.0,42422.5,43445.0,43600.0,42250.0,48.48,31258.0,bullish,-1.63
347850,디앤디파마텍,2970277063200.0,51390.0,66572.5,78355.83,86600.0,56700.0,41.33,1232096.0,bearish,-3.9
011780,금호석유화학,2943407025000.0,113160.0,116980.0,125711.67,125100.0,113000.0,43.75,70711.0,bearish,-7.0
097950,CJ제일제당,2937071688600.0,189980.0,190500.0,198380.91,200500.0,191300.0,49.8,50088.0,bullish,-1.7
095340,ISC,2787413127000.0,118400.0,138315.0,183065.0,158500.0,124000.0,40.09,203556.0,bearish,-9.49
012750,에스원,2747340569400.0,71700.0,72440.0,72430.0,82000.0,71900.0,48.82,63169.0,golden_cross,-1.91
139130,iM금융지주,2731768788000.0,16578.0,17695.5,17675.33,18710.0,16960.0,46.19,596610.0,bearish,-6.25
302440,SK바이오사이언스,2718519561450.0,33500.0,34937.5,38035.83,38400.0,34200.0,44.83,84259.0,bullish,-1.87
009420,한올바이오파마,2716513176000.0,43050.0,50230.0,52430.83,59900.0,45950.0,44.34,344470.0,bearish,-3.26
084370,유진테크,2713259372800.0,102340.0,129440.0,145116.67,165700.0,113900.0,43.6,237344.0,bearish,1.42
017800,현대엘리베이터,2705193042000.0,67020.0,68630.0,76334.36,71800.0,67700.0,43.38,103099.0,bullish,-4.65
008930,한미사이언스,2680948760000.0,34830.0,33510.0,32238.33,36050.0,36050.0,64.24,161670.0,bullish,1.55
103590,일진전기,2675150379000.0,50880.0,60130.0,83741.67,71700.0,53100.0,38.76,283173.0,bearish,-15.04
319400,현대무벡스,2639612124300.0,21620.0,21186.0,29912.83,23450.0,23150.0,49.84,1269954.0,bullish,5.95
375500,DL이앤씨,2553779118000.0,56740.0,60650.0,70466.67,66600.0,61200.0,48.39,347905.0,golden_cross,-4.23
069960,현대백화점,2553285580800.0,118880.0,145030.0,149475.0,176500.0,116000.0,30.68,158758.0,bearish,-15.39
310210,보로노이,2535925287500.0,110280.0,137830.0,197681.67,175800.0,115700.0,34.97,84152.0,bearish,-8.1
026960,동서,2532380000000.0,25700.0,25617.5,25018.33,26600.0,25400.0,49.84,75000.0,bearish,-4.51
005850,에스엘,2512864932000.0,51690.0,54347.5,62362.5,60000.0,54100.0,46.51,80527.0,bullish,-1.64
007340,DN오토모티브,2507190565250.0,38166.03,37526.35,40713.79,41059.22,40900.0,56.21,177102.0,bullish,8.18
004800,효성,2482602358100.0,134560.0,146630.0,182376.67,165400.0,143100.0,44.63,29278.0,golden_cross,-5.92
009970,영원무역홀딩스,2472883665300.0,197480.0,192665.0,188730.0,204500.0,190100.0,49.1,12497.0,bullish,-6.58
011170,롯데케미칼,2468141676300.0,55680.0,59455.0,72291.67,63900.0,55200.0,36.06,109186.0,bullish,-9.06
006360,GS건설,2460467837500.0,23530.0,27832.5,28896.67,34400.0,24250.0,43.82,2545021.0,bearish,-16.67
257720,실리콘투,2449273012200.0,34520.0,36005.0,36320.0,38500.0,34500.0,47.03,533782.0,bearish,-10.16
003690,코리안리,2428146965940.0,13544.0,13656.5,13328.33,13950.0,13560.0,50.73,270781.0,bearish,-2.8
383220,F&F,2424837847500.0,75100.0,77120.0,77686.67,82800.0,61800.0,30.58,67052.0,bearish,-20.57
058610,에스피지,2412896768000.0,85980.0,75140.0,94866.67,108700.0,108700.0,64.7,297536.0,bullish,44.93
080220,제주반도체,2410998310000.0,59560.0,74505.0,89471.67,89300.0,65100.0,42.9,1733481.0,bearish,-12.03
161890,한국콜마,2391194300100.0,96300.0,103790.0,95171.67,116300.0,96800.0,46.74,329298.0,bearish,-5.56
000240,한국앤컴퍼니,2378127762000.0,24810.0,25090.0,24795.83,26200.0,24950.0,50.39,85778.0,bearish,-0.4
081660,미스토홀딩스,2357277696000.0,44630.0,45752.5,41871.67,52400.0,44000.0,48.52,136812.0,bearish,-0.68
001720,신영증권,2342700000000.0,134520.0,146745.0,167535.0,177600.0,140500.0,43.04,11904.0,golden_cross,-4.03
178320,서진시스템,2342347121600.0,31330.0,38527.5,57708.33,47350.0,33150.0,38.42,1075069.0,golden_cross,-16.71
450080,에코프로머티,2319154242500.0,30880.0,34847.5,50143.33,40200.0,32600.0,39.24,322752.0,bullish,-6.59
014680,한솔케미칼,2315320722000.0,198160.0,229865.0,265746.67,260000.0,206500.0,39.39,49120.0,bearish,-8.43
004370,농심,2290114713000.0,379900.0,361925.0,367533.33,387000.0,375000.0,57.04,22660.0,bullish,-0.4
204320,HL만도,2289159600000.0,42270.0,45362.5,53800.83,49700.0,46900.0,49.88,701028.0,bullish,4.45
279570,케이뱅크,2280006748620.0,5580.0,5769.0,5840.67,6390.0,5550.0,42.76,1171362.0,bearish,-7.5
004990,롯데지주,2257384526400.0,22270.0,22960.0,25032.5,24800.0,22400.0,42.76,150299.0,bullish,-4.48
489790,한화비전,2256831033000.0,38180.0,43067.5,59570.0,49400.0,43500.0,45.39,280530.0,bullish,4.19
263750,펄어비스,2237243196000.0,33090.0,34432.5,39810.83,37350.0,33850.0,44.3,247638.0,bullish,-3.97
031980,피에스케이홀딩스,2220926685000.0,89680.0,118755.0,124353.33,156200.0,97100.0,42.4,252344.0,bearish,-12.91
192820,코스맥스,2215424156800.0,185080.0,179755.0,175120.0,192500.0,185500.0,57.01,91904.0,bullish,-3.64
139480,이마트,2210425101900.0,78440.0,80585.0,87668.33,85100.0,78200.0,42.89,109186.0,bullish,-5.44
005440,현대지에프홀딩스,2200766388000.0,11584.0,12907.5,13665.67,14960.0,11780.0,40.37,240653.0,bearish,-4.92
131290,티에스이,2177995370100.0,170760.0,227490.0,223973.33,284500.0,189700.0,43.32,138003.0,bearish,-9.23
282330,BGF리테일,2165673421800.0,124440.0,123545.0,125606.67,127800.0,122000.0,48.23,57752.0,bullish,-2.79
030000,제일기획,2154722144250.0,18934.0,18879.5,18893.83,19990.0,18950.0,51.24,291412.0,bullish,-0.94
007070,GS리테일,2094365745750.0,24560.0,25325.0,25030.0,26600.0,24400.0,46.43,185781.0,bearish,-4.31
005290,동진쎄미켐,2066838609300.0,36380.0,42217.5,52355.0,49050.0,38800.0,41.24,385792.0,bearish,-8.71
067310,하나마이크론,2061216939000.0,28260.0,34587.5,42706.67,39750.0,30150.0,39.88,1637637.0,bearish,-14.35
051600,한전KPS,2061000000000.0,43900.0,44425.0,48929.17,47100.0,44600.0,47.42,100180.0,bullish,-4.19
085620,미래에셋생명,2052032400000.0,14768.0,16316.0,18824.5,19280.0,15030.0,40.94,156080.0,bearish,-8.35
098460,고영,2039305968700.0,24880.0,26137.5,32010.0,28800.0,27600.0,50.11,1122538.0,bullish,-0.18
073240,금호타이어,2005076803260.0,6310.0,6375.5,5366.5,7800.0,6660.0,56.04,6378564.0,golden_cross,8.12
002790,아모레퍼시픽홀딩스,1980266862000.0,24980.0,24450.0,23871.67,25600.0,25300.0,57.3,119862.0,bullish,1.61
018670,SK가스,1976421594000.0,218987.39,223487.84,228479.43,257162.16,198000.0,38.84,13254.0,bearish,-17.61
103140,풍산,1975711599000.0,63360.0,63365.0,72781.67,71200.0,67900.0,52.92,112774.0,bullish,6.09
462870,시프트업,1917922708500.0,30710.0,32360.0,31585.83,36250.0,31050.0,45.61,66756.0,bearish,1.64
475150,SK이터닉스,1900938823200.0,45190.0,51642.5,47088.33,80900.0,46550.0,46.57,6237283.0,bearish,-18.48
336260,두산퓨얼셀,1873120563600.0,22610.0,37990.0,63801.67,52300.0,25950.0,33.86,480766.0,bearish,-13.5
032820,우리기술,1860200216240.0,8704.0,9914.5,13475.17,11650.0,9640.0,44.64,2808860.0,bullish,-4.84
000155,두산우,1856356599000.0,403000.0,418800.0,533259.35,477000.0,451500.0,51.01,10297.0,bullish,8.01
439260,대한조선,1854921151000.0,47510.0,47305.0,58173.33,52100.0,47300.0,44.33,77696.0,bullish,-5.78
068760,셀트리온제약,1851577244400.0,39520.0,39870.0,43796.67,41700.0,40300.0,48.47,82114.0,bullish,-1.35
071970,HD현대마린엔진,1784270637000.0,50000.0,57665.0,66918.33,67700.0,50000.0,39.72,275671.0,bearish,-23.78
089030,테크윙,1782280324500.0,38600.0,43842.5,51170.83,51900.0,46300.0,50.51,1270054.0,bearish,3.93
089970,브이엠,1761260578500.0,60020.0,84455.0,79355.0,115900.0,64000.0,40.83,720427.0,bearish,-14.55
457190,이수스페셜티케미컬,1749672688800.0,50690.0,57292.5,77810.83,65300.0,53600.0,39.62,107864.0,bullish,-6.62
000120,CJ대한통운,1733738144000.0,73120.0,73610.0,80663.33,77300.0,73900.0,46.95,49844.0,bullish,-1.47
112610,씨에스윈드,1680530409550.0,36780.0,39537.5,44905.83,44550.0,38350.0,45.1,422258.0,bearish,-4.24
023590,다우기술,1666561512000.0,35280.0,36327.5,38711.67,39050.0,37200.0,51.7,59405.0,bullish,-2.49
140410,메지온,1664966073600.0,56880.0,55375.0,62965.0,65300.0,65300.0,59.42,122564.0,bullish,7.76
395400,SK리츠,1658607086200.0,5548.0,5650.5,5635.92,5960.0,5600.0,49.33,230468.0,bearish,-1.06
011210,현대위아,1637143996600.0,55460.0,58090.0,72326.67,64500.0,59500.0,47.83,94108.0,bullish,6.25
006040,동원산업,1631003262050.0,35020.0,34312.5,34415.0,35400.0,35150.0,56.69,48619.0,bullish,0.0
008770,호텔신라,1628797021500.0,43530.0,47290.0,52799.17,54200.0,41250.0,32.65,245362.0,bearish,-13.34
020150,롯데에너지머티리얼즈,1594528348350.0,26010.0,30925.0,47064.17,37600.0,27600.0,37.23,167726.0,bullish,-6.12
290650,엘앤씨바이오,1583121624800.0,51370.0,64192.5,72827.5,80000.0,48550.0,29.42,228682.0,bearish,-16.44
010170,대한광통신,1582844018800.0,8168.0,10028.5,16392.67,12600.0,9250.0,41.64,6707210.0,golden_cross,-5.03
030530,원익홀딩스,1575654812400.0,15524.0,16850.5,23122.0,19860.0,19860.0,54.06,571252.0,bullish,17.1
0009K0,에임드바이오,1565042096200.0,19446.0,21549.5,28087.33,25900.0,21000.0,44.96,144722.0,bullish,-4.55
120110,코오롱인더,1560188267200.0,47760.0,52520.0,65208.33,59100.0,48650.0,38.75,159700.0,golden_cross,-10.41
083650,비에이치아이,1542577093750.0,38670.0,43592.5,61164.17,51800.0,42650.0,43.83,180746.0,bullish,-3.94
060370,LS마린솔루션,1538434250300.0,25800.0,27162.5,30649.17,31000.0,26950.0,48.1,119133.0,bearish,-10.17
001800,오리온홀딩스,1527978960800.0,25370.0,25462.39,24914.82,26234.17,25500.0,52.52,87334.0,bearish,-1.73
001740,SK네트웍스,1512477923060.0,6880.0,7830.0,9387.33,9130.0,7060.0,39.98,1841013.0,bearish,-9.6
00680K,미래에셋증권2우B,1508325000000.0,10406.0,12044.0,14789.33,14490.0,10910.0,40.27,313957.0,bearish,-10.06
097230,HJ중공업,1496193850080.0,14752.0,15811.0,20045.5,19040.0,15540.0,43.37,494946.0,bullish,-3.84
420770,기가비스,1455177018400.0,99200.0,133635.0,137341.67,167100.0,116300.0,44.05,161512.0,bearish,0.61
322000,HD현대에너지솔루션,1444800000000.0,108800.0,120765.0,151228.33,171500.0,119600.0,47.37,307180.0,bearish,-11.28
020560,아시아나항공,1441934977000.0,6856.0,7059.0,7188.17,7730.0,7050.0,49.64,106552.0,bearish,-0.84
001120,LX인터내셔널,1436058000000.0,35690.0,37020.0,39526.67,39700.0,33550.0,37.13,85124.0,bearish,-11.01
069620,대웅제약,1432100670000.0,120240.0,125135.0,126208.33,134900.0,114000.0,40.11,33695.0,bearish,-11.15
181710,NHN,1431312174300.0,35550.0,37007.5,38878.33,40100.0,37150.0,50.29,87358.0,golden_cross,-7.36
089860,롯데렌탈,1430589887200.0,38360.0,36255.0,32530.0,40000.0,38950.0,64.83,86154.0,bullish,-2.62
007390,네이처셀,1414349479200.0,22380.0,23722.5,25008.83,28250.0,21150.0,41.24,451955.0,bearish,-12.42
006280,녹십자,1402384560000.0,115440.0,120070.0,127065.0,125000.0,113300.0,38.69,42742.0,bearish,-8.48
294870,IPARK현대산업개발,1400530762500.0,19648.0,19018.0,19947.17,20950.0,20050.0,54.35,234158.0,bullish,-4.3
281820,케이씨텍,1389866002200.0,63480.0,84055.0,80211.67,104900.0,68900.0,43.12,253514.0,bearish,-9.93
298020,효성티앤씨,1387022081000.0,303900.0,294550.0,336816.67,324500.0,314000.0,53.16,22435.0,bullish,-3.24
001430,세아베스틸지주,1357381204150.0,33050.0,32575.0,45407.5,36650.0,35100.0,49.45,119200.0,bullish,-3.04
229640,LS에코에너지,1353619651800.0,38010.0,43290.0,60215.0,52700.0,40700.0,43.42,119843.0,golden_cross,-9.05
950160,코오롱티슈진,1352724947200.0,13344.0,49466.5,86587.17,94400.0,14290.0,20.09,601246.0,bearish,-10.18
078600,대주전자재료,1337992557600.0,67440.0,74980.0,109121.67,85600.0,72700.0,42.18,126340.0,bullish,-3.96
039200,오스코텍,1323732889600.0,29740.0,30565.0,37475.83,33400.0,30850.0,44.75,181994.0,bullish,-2.37
192080,더블유게임즈,1302168282000.0,59820.0,61275.0,63748.33,66600.0,60400.0,45.31,55212.0,golden_cross,-1.31
218410,RFHIC,1295552797500.0,39690.0,46012.5,71135.83,57900.0,43400.0,41.19,269999.0,bullish,-4.51
007310,오뚜기,1292525175000.0,321600.0,315950.0,325825.0,331500.0,320500.0,52.05,5600.0,bullish,0.94
009155,삼성전기우,1280526452000.0,382000.0,475675.0,557700.0,660000.0,420500.0,42.07,56432.0,bearish,-7.38
082640,동양생명,1279713164200.0,8160.0,7820.5,7673.83,8330.0,8200.0,59.86,83566.0,bullish,-0.97
475830,오름테라퓨틱,1257564261000.0,42830.0,45470.0,59195.0,50800.0,48450.0,49.63,93615.0,bullish,2.11
012630,HDC,1254576141000.0,19426.0,20419.5,21423.83,23100.0,19720.0,45.64,51979.0,bearish,-8.7
003540,대신증권,1248852501200.0,24720.0,26077.5,29375.0,29500.0,25850.0,46.54,73873.0,bullish,-0.58
323280,태성,1223046099000.0,29640.0,33755.0,48746.67,38900.0,37750.0,51.53,263409.0,bullish,14.05
043260,성호전자,1205979204130.0,14156.0,17668.0,31876.83,22150.0,15870.0,39.18,1526700.0,bullish,-9.37
437730,삼현,1196960654250.0,35140.0,32965.0,43134.17,40550.0,40550.0,56.56,139996.0,bullish,21.41
004000,롯데정밀화학,1182930000000.0,44260.0,44987.5,48710.0,47100.0,43700.0,43.49,54180.0,bullish,-5.41
000815,삼성화재우,1178751840000.0,381000.0,393025.0,396958.33,417500.0,386500.0,46.54,12366.0,bearish,-2.15
361610,SK아이이테크놀로지,1158923207000.0,13142.0,14151.0,17522.17,16000.0,13380.0,40.93,148170.0,bullish,-6.04
007810,코리아써키트,1155962284000.0,44170.0,61627.5,91895.83,77400.0,45950.0,32.42,330145.0,bearish,-18.82
017960,한국카본,1147217989200.0,20388.0,22717.0,30007.33,25550.0,21300.0,37.88,317052.0,bullish,-6.17
127120,제이에스링크,1143365738200.0,29370.0,34090.0,35975.83,40250.0,28000.0,36.23,113452.0,bearish,-15.92
005070,코스모신소재,1137599056750.0,30460.0,35625.0,43494.17,40000.0,32350.0,41.74,125650.0,bearish,-7.83
491000,리브스메드,1135224431450.0,35120.0,36740.0,45330.83,42250.0,41400.0,55.05,155561.0,bullish,9.96
183300,코미코,1117664864000.0,54400.0,67320.0,84684.17,83300.0,54400.0,34.2,179934.0,bearish,-14.33
030610,교보증권,1099742573650.0,9090.0,9567.5,10893.83,10520.0,9490.0,47.0,55392.0,bullish,-2.97
458870,씨어스,1088508564000.0,23550.0,29172.5,32505.83,36000.0,24300.0,37.58,194529.0,bearish,-11.15
000210,DL,1087610379600.0,43270.0,45510.0,50434.17,50900.0,45950.0,49.26,89226.0,bearish,-5.16
166090,하나머티리얼즈,1085794302600.0,48690.0,52537.5,63080.83,57900.0,54100.0,48.99,159654.0,golden_cross,-3.57
006340,대원전선,1081334796640.0,12216.0,12102.0,12343.0,14200.0,13110.0,53.8,13157120.0,bearish,-6.22
000080,하이트진로,1061121534430.0,15374.0,15084.0,15662.0,15680.0,15220.0,50.19,116746.0,bullish,-0.46
330590,롯데리츠,1047512204500.0,3627.0,3552.5,3690.25,3675.0,3615.0,51.19,170171.0,bullish,-0.69
066575,LG전자우,1041186719400.0,55920.0,64020.0,74608.33,72300.0,58000.0,41.39,105988.0,bearish,-6.6
093370,후성,1040376701000.0,8144.0,10701.5,13389.67,13740.0,9520.0,43.0,3589163.0,bearish,-4.51
003570,SNT다이내믹스,1030833607000.0,30550.0,33062.5,39827.5,36500.0,30600.0,39.41,50790.0,bullish,-8.93
300720,한일시멘트,1030368378090.0,13768.0,14068.5,14500.5,14790.0,13810.0,46.09,93880.0,bearish,-2.61
347700,스피어,1015046317780.0,14504.0,18090.5,28639.83,24500.0,15990.0,40.65,841251.0,bullish,-5.72
009450,경동나비엔,997948552000.0,62240.0,62955.0,66623.33,65400.0,65400.0,54.4,26986.0,bullish,1.87
003090,대웅,994809277800.0,16320.0,16755.0,18083.0,18200.0,16200.0,43.13,61421.0,bullish,-4.54
003240,태광산업,979792000000.0,846400.0,852200.0,912416.67,895000.0,868000.0,50.58,2348.0,bullish,-3.02
077970,STX엔진,979612737200.0,21550.0,24267.5,33667.5,29000.0,23050.0,42.35,182807.0,bullish,-6.11
032350,롯데관광개발,973447842180.0,11418.0,12671.0,15975.83,16110.0,11650.0,35.39,429441.0,bullish,-2.51
192400,쿠쿠홀딩스,953066558000.0,26040.0,25742.5,25768.33,26300.0,26300.0,58.83,14206.0,bullish,1.54
005300,롯데칠성,952941386800.0,101500.0,99925.0,104888.33,104000.0,102100.0,52.81,17436.0,bullish,1.19
280360,롯데웰푸드,950832494200.0,102640.0,102870.0,106610.0,107800.0,100900.0,47.0,20008.0,bullish,-2.51
185750,종근당,931687650000.0,66700.0,67975.0,72255.0,70400.0,66300.0,42.05,21918.0,bullish,-3.35
051915,LG화학우,930344800000.0,113840.0,119180.0,146303.33,129000.0,116900.0,41.55,20694.0,bullish,-2.99
003530,한화투자증권,928991865750.0,3921.0,4342.75,5504.58,4985.0,4175.0,42.56,1138784.0,bullish,-3.13
034230,파라다이스,927220113820.0,9642.0,10875.0,13267.5,13410.0,9520.0,32.96,512468.0,bearish,-7.84
009240,한샘,917823192000.0,38320.0,36350.0,33297.53,39150.0,37800.0,60.2,45439.0,bullish,-2.33
006120,SK디스커버리,910739177300.0,49210.0,51157.5,50028.33,56500.0,50600.0,50.32,35715.0,bearish,-2.5
451800,한화리츠,905184000000.0,4983.0,4798.25,4872.08,5090.0,5040.0,57.75,107393.0,bullish,4.67
031330,에스에이엠티,892955948310.0,8454.0,10157.0,12768.0,11840.0,8810.0,39.24,916536.0,bearish,-13.03
065350,신성델타테크,886357323000.0,26990.0,27650.0,37442.5,31100.0,31100.0,52.74,146166.0,bullish,10.48
476830,알지노믹스,883746234000.0,23320.0,28540.0,47725.83,37550.0,26550.0,40.28,250181.0,bullish,-0.93
085660,차바이오텍,883242037000.0,8394.0,9152.0,11596.0,10480.0,8930.0,41.47,293727.0,bullish,-0.33
071055,한국금융지주우,877565999800.0,140700.0,149420.0,159245.0,164100.0,146900.0,47.82,18706.0,golden_cross,-0.34
204270,제이앤티씨,871197897960.0,12688.0,14636.0,17708.67,17810.0,14620.0,48.13,359210.0,bearish,4.65
003470,유안타증권,860316655430.0,4152.0,4397.0,5018.25,4775.0,4330.0,46.67,465300.0,golden_cross,-3.67
079160,CJ CGV,859373673240.0,5079.0,4657.75,4618.58,5430.0,4980.0,56.85,540498.0,bullish,-0.4
030190,NICE평가정보,848325988800.0,14230.0,14101.0,14129.83,14660.0,14400.0,54.24,74654.0,bullish,2.13
090710,휴림로봇,845282335030.0,6108.0,6589.0,9249.5,7320.0,6640.0,45.12,1692628.0,bullish,-1.04
195870,해성디에스,844900000000.0,45040.0,51790.0,69665.0,61300.0,49700.0,44.07,205128.0,golden_cross,7.81
119850,지엔씨에너지,842184140800.0,33790.0,33217.5,27986.17,45550.0,42000.0,62.74,634911.0,golden_cross,12.3
083450,GST,840408000000.0,39380.0,43205.0,51854.17,48550.0,43950.0,48.74,157823.0,golden_cross,-0.11
388720,유일로보틱스,829406688000.0,60800.0,63405.0,79040.0,72500.0,66700.0,50.25,37689.0,bullish,5.21
036540,SFA반도체,827235324090.0,4426.0,5120.75,6701.25,6050.0,4825.0,43.24,2255398.0,bearish,-8.62
100090,SK오션플랜트,824086521510.0,12250.0,13800.0,16203.0,18350.0,12650.0,43.41,714316.0,bearish,-14.7
115180,큐리언트,821521581900.0,16156.0,17586.5,23405.33,20250.0,17210.0,43.66,115058.0,bullish,-4.23
001820,삼화콘덴서,807691500000.0,68900.0,85160.0,106463.33,110200.0,77700.0,43.01,559898.0,bearish,14.1
099320,쎄트렉아이,802728677400.0,64680.0,74580.0,107085.0,88100.0,73300.0,44.93,56162.0,bullish,6.85
328130,루닛,800425435000.0,9182.0,9815.0,13388.5,11120.0,9970.0,45.84,263720.0,bullish,3.75
499790,GS피앤엘,798191350250.0,35550.0,39040.0,42906.67,43400.0,37850.0,46.92,128427.0,bearish,-0.26
137310,에스디바이오센서,794529091160.0,6224.0,6236.5,6947.67,6620.0,6450.0,52.23,110171.0,bullish,3.2
365550,ESR켄달스퀘어리츠,786254355000.0,3287.0,3276.5,3600.24,3450.0,3195.0,41.72,304576.0,bullish,-4.2
036530,SNT홀딩스,785847305200.0,48560.0,49777.5,50896.67,52900.0,47150.0,41.17,18468.0,bearish,-3.28
281740,레이크머티리얼즈,778906993800.0,10422.0,11678.0,15445.0,13110.0,11140.0,41.82,293011.0,bullish,-5.43
213420,덕산네오룩스,778457461650.0,28740.0,29427.5,35610.0,31750.0,31350.0,51.48,151097.0,bullish,12.16
417200,LS머트리얼즈,777329051910.0,9974.0,11482.5,16629.83,13540.0,10630.0,40.16,575928.0,bullish,-8.91
041830,인바디,773802626800.0,48510.0,51687.5,47717.5,58200.0,50000.0,50.03,85832.0,bearish,-0.99
100790,미래에셋벤처투자,769717175220.0,11850.0,14066.0,31700.17,17420.0,13260.0,37.59,331882.0,bullish,-1.78
